"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12"
0,0,0,0,0,0,0,0,0,0,0,0
1.73688852703711e-05,0,0,0,0,0,0,0,0,-0.0119227818461485,0.0357683455384456,-0.0238455636922971
0.000138951082162969,0,0,0,0,0,0,0,0,-0.023792717898067,0.0713781536942009,-0.0475854357961339
0.00046895990230002,0,0,0,0,0,0,0,0,-0.0355569623615251,0.106670887084575,-0.0711139247230503
0.00111160865730375,0,0,0,0,0,0,0,0,-0.0471626694422929,0.141488008326879,-0.0943253388845859
0.00217111065879639,0,0,0,0,0,0,0,0,-0.0585569933461402,0.175670980038421,-0.11711398669228
0.00375167921840016,0,0,0,0,0,0,0,0,-0.0696870882788369,0.209061264836511,-0.139374176557674
0.0059575276477373,0,0,0,0,0,0,0,0,-0.0805001084461528,0.241500325338459,-0.161000216892306
0.00889286925843001,0,0,0,0,0,0,0,0,-0.0909432080538579,0.272829624161574,-0.181886416107716
0.0126619173621005,0,0,0,0,0,0,0,0,-0.100963541307722,0.302890623923166,-0.201927082615444
0.0173688852703711,0,0,0,0,0,0,0,0,-0.110508262413515,0.331524787240545,-0.22101652482703
0.023117986294864,0,0,0,0,0,0,0,0,-0.119524525577007,0.35857357673102,-0.239049051154013
0.0300134337472013,0,0,0,0,0,0,0,0,-0.127959485003967,0.383878455011901,-0.255918970007934
0.0381594409390054,0,0,0,0,0,0,0,0,-0.135760294900166,0.407280884700498,-0.271520589800332
0.0476602211818984,0,0,0,0,0,0,0,0,-0.142874109471373,0.428622328414119,-0.285748218942746
0.0586199877875025,0,0,0,0,0,0,0,0,-0.149248082923359,0.447744248770076,-0.298496165846717
0.0711429540674401,0,0,0,0,0,0,0,0,-0.154829369461892,0.464488108385677,-0.309658738923784
0.0853333333333333,0,0,0,0,0,0,0,0,-0.159565123292744,0.478695369878232,-0.319130246585488
0.101295338896804,0,0,0,0,0,0,0,0,-0.163402498621683,0.49020749586505,-0.326804997243367
0.119133184069476,0,0,0,0,0,0,0,0,-0.166288649654481,0.498865948963442,-0.332577299308962
0.138951082162969,0,0,0,0,0,0,0,0,-0.168170730596906,0.504512191790717,-0.336341461193811
0.160853246488907,0,0,0,0,0,0,0,0,-0.168995895654728,0.506987686964185,-0.337991791309456
0.184914580365018,7.32749847343782e-06,0,0,0,0,0,0,0,-0.168720588333485,0.506161765000455,-0.33744117666697
0.210954881606622,9.30863694958952e-05,0,0,0,0,0,0,0,-0.1673821034515,0.502146310354501,-0.334764206903
0.238662595834181,0.000361218535857249,0,0,0,0,0,0,0,-0.165059365651979,0.495178096955938,-0.330118731303959
0.26772508311283,0.000915937309179727,0,0,0,0,0,0,0,-0.161831643626267,0.485494930878802,-0.323663287252535
0.297829703507701,0.00186145600108556,0,0,0,0,0,0,0,-0.15777820606571,0.47333461819713,-0.31555641213142
0.328663817083927,0.00330198792319696,0,0,0,0,0,0,0,-0.152978321661652,0.458934964984956,-0.305956643323304
0.359914783906642,0.00534174638713617,0,0,0,0,0,0,0,-0.147511259105439,0.442533777316316,-0.295022518210877
0.39126996404098,0.00808494470452541,0,0,0,0,0,0,0,-0.141456287088415,0.424368861265245,-0.28291257417683
0.422416717552073,0.0116357961869869,0,0,0,0,0,0,0,-0.134892674301927,0.40467802290578,-0.269785348603854
0.453042404505055,0.0160985141461429,0,0,0,0,0,0,0,-0.127899689437319,0.383699068311956,-0.255799378874637
0.482834384965059,0.0215773118936156,0,0,0,0,0,0,0,-0.120556601185936,0.361669803557808,-0.241113202371872
0.511480018997218,0.0281764027410272,0,0,0,0,0,0,0,-0.112942678239124,0.338828034717371,-0.225885356478248
0.538666666666667,0.036,0,0,0,0,0,0,0,-0.105137189288227,0.315411567864682,-0.210274378576455
0.564081688038537,0.0451523169821562,0,0,0,0,0,0,0,-0.0972194030245921,0.291658209073776,-0.194438806049184
0.587412443177963,0.055737566999118,0,0,0,0,0,0,0,-0.0892685881395629,0.267805764418689,-0.178537176279126
0.608346292150078,0.0678599633625076,0,0,0,0,0,0,0,-0.0813640133244851,0.244092039973456,-0.16272802664897
0.626570595020015,0.0816237193839473,0,0,0,0,0,0,0,-0.0735849472707039,0.220754841812112,-0.147169894541408
0.641772711852907,0.0971330483750594,0,0,0,0,0,0,0,-0.0660106586695644,0.198031976008693,-0.132021317339129
0.653640002713888,0.114492163647466,0,0,0,0,0,0,0,-0.0587204162124118,0.176161248637235,-0.117440832424824
0.661859827668091,0.133805278512789,0,0,0,0,0,0,0,-0.0517934885905913,0.155380465771774,-0.103586977181183
0.66611954678065,0.155176606282651,0,0,0,0,0,0,0,-0.0453091444954481,0.135927433486344,-0.0906182889908962
0.66611954678065,0.17870167582604,2.17111065879639e-06,0,0,0,0,0,0,-0.0393444507102344,0.118033352130703,-0.0786889014204688
0.661859827668091,0.204276273831332,5.86199877875026e-05,0,0,0,0,0,0,-0.0339258301320654,0.101777490396196,-0.0678516602641308
0.653640002713888,0.231596444806296,0.000271388832349549,0,0,0,0,0,0,-0.0290290617719188,0.0870871853157565,-0.0580581235438376
0.641772711852907,0.260349548816066,0.000744690955967162,0,0,0,0,0,0,-0.0246277227326797,0.073883168198039,-0.0492554454653594
0.626570595020015,0.290222945925775,0.00158273967026257,0,0,0,0,0,0,-0.0206953901172329,0.0620861703516986,-0.0413907802344658
0.608346292150078,0.320903996200556,0.002889748286858,0,0,0,0,0,0,-0.0172056410284634,0.0516169230853901,-0.0344112820569267
0.587412443177963,0.352080059705543,0.00476993011737567,0,0,0,0,0,0,-0.0141320525692561,0.0423961577077683,-0.0282641051385122
0.564081688038537,0.383438496505869,0.00732749847343782,0,0,0,0,0,0,-0.011448201842496,0.034344605527488,-0.022896403684992
0.538666666666667,0.414666666666667,0.0106666666666667,0,0,0,0,0,0,-0.00912766595106797,0.0273829978532039,-0.018255331902136
0.511480018997218,0.44545193025307,0.0148916480086844,0,0,0,0,0,0,-0.00714402199785701,0.021432065993571,-0.014288043995714
0.482834384965059,0.475481647330212,0.0201066558111134,0,0,0,0,0,0,-0.00547084708574803,0.0164125412572441,-0.0109416941714961
0.453042404505055,0.504443177963227,0.0264159033855757,0,0,0,0,0,0,-0.00408171831762596,0.0122451549528779,-0.00816343663525192
0.422416717552073,0.532023882217247,0.0339236040436936,0,0,0,0,0,0,-0.00295021279637575,0.00885063838912725,-0.0059004255927515
0.39126996404098,0.557911120157405,0.0427339710970894,0,0,0,0,0,0,-0.00204990762488233,0.00614972287464699,-0.00409981524976466
0.359914783906642,0.581792251848836,0.0529512178573852,0,0,0,0,0,0,-0.00135437990603064,0.00406313971809193,-0.00270875981206129
0.328663817083927,0.603354637356673,0.0646795576362033,0,0,0,0,0,0,-0.000837206742705626,0.00251162022811688,-0.00167441348541125
0.297829703507701,0.622285636746048,0.0780232037451659,0,0,0,0,0,0,-0.000471965237792216,0.00141589571337665,-0.000943930475584432
0.26772508311283,0.638272610082095,0.0930863694958953,0,0,0,0,0,0,-0.00023223249417535,0.000696697482526052,-0.000464464988350701
0.238662595834181,0.651002917429948,0.109973268200014,0,0,0,0,0,0,-9.15856147399678e-05,0.000274756844219904,-0.000183171229479936
0.210954881606622,0.660163918854739,0.128788113169143,0,0,0,0,0,0,-2.3601702371006e-05,7.0805107113018e-05,-4.7203404742012e-05
0.184914580365018,0.665442974421602,0.149635117714906,0,0,0,0,0,0,-1.8578599534028e-06,5.57357986020841e-06,-3.71571990680561e-06
0.160853246488907,0.666529072528665,0.172617409593595,2.71388832349549e-07,0,0,0,0,0,0,0,0
0.138951082162969,0.663308229866341,0.197706764366646,3.39236040436936e-05,0,0,0,0,0,0,0,0
0.119133184069476,0.656049121378655,0.224619852093086,0.000197842458782821,0,0,0,0,0,0,0,0
0.101295338896804,0.645064387000475,0.253044032838049,0.000596241264671959,0,0,0,0,0,0,0,0
0.0853333333333333,0.630666666666667,0.282666666666667,0.00133333333333333,0,0,0,0,0,0,0,0
0.0711429540674401,0.613168600312097,0.313175113644074,0.00251333197638917,0,0,0,0,0,0,0,0
0.0586199877875025,0.592882827871633,0.344256733835403,0.0042404505054617,0,0,0,0,0,0,0,0
0.0476602211818984,0.570121989280141,0.375598887305787,0.00661890223217315,0,0,0,0,0,0,0,0
0.0381594409390054,0.545198724472488,0.406888934120361,0.00975290046814574,0,0,0,0,0,0,0,0
0.0300134337472013,0.51842567338354,0.437814234344257,0.0137466585250017,0,0,0,0,0,0,0,0
0.023117986294864,0.490115475948165,0.468062148042608,0.0187043897143633,0,0,0,0,0,0,0,0
0.0173688852703711,0.460580772101228,0.497320035280548,0.0247303073478526,0,0,0,0,0,0,0,0
0.0126619173621005,0.430134201777597,0.525275256123211,0.0319286247370921,0,0,0,0,0,0,0,0
0.00889286925843001,0.399088404912138,0.551615170635729,0.0404035551937038,0,0,0,0,0,0,0,0
0.0059575276477373,0.367756021439718,0.576027138883235,0.05025931202931,0,0,0,0,0,0,0,0
0.00375167921840016,0.336449691295203,0.598198520930864,0.061600108555533,0,0,0,0,0,0,0,0
0.00217111065879639,0.305482054413461,0.617816676843748,0.0745301580839949,0,0,0,0,0,0,0,0
0.00111160865730375,0.275165750729357,0.634568966687021,0.089153673926318,0,0,0,0,0,0,0,0
0.00046895990230002,0.24581342017776,0.648142750525816,0.105574869394124,0,0,0,0,0,0,0,0
0.000138951082162969,0.217737702693534,0.658225388425266,0.123897957799037,0,0,0,0,0,0,0,0
1.73688852703711e-05,0.191251238211547,0.664504240450505,0.144227152452677,0,0,0,0,0,0,0,0
0,0.166666666666667,0.666666666666667,0.166666666666667,0,0,0,0,0,0,0,0
0,0.144227152452676,0.664504240450506,0.191251238211548,1.73688852703711e-05,0,0,0,0,0,0,0
0,0.123897957799036,0.658225388425266,0.217737702693534,0.000138951082162969,0,0,0,0,0,0,0
0,0.105574869394124,0.648142750525816,0.24581342017776,0.000468959902300021,0,0,0,0,0,0,0
0,0.0891536739263178,0.634568966687021,0.275165750729358,0.00111160865730375,0,0,0,0,0,0,0
0,0.0745301580839947,0.617816676843748,0.305482054413461,0.00217111065879639,0,0,0,0,0,0,0
0,0.0616001085555329,0.598198520930864,0.336449691295203,0.00375167921840017,0,0,0,0,0,0,0
0,0.0502593120293099,0.576027138883235,0.367756021439718,0.0059575276477373,0,0,0,0,0,0,0
0,0.0404035551937037,0.551615170635728,0.399088404912138,0.00889286925843003,0,0,0,0,0,0,0
0,0.031928624737092,0.525275256123211,0.430134201777597,0.0126619173621006,0,0,0,0,0,0,0
0,0.0247303073478526,0.497320035280548,0.460580772101228,0.0173688852703711,0,0,0,0,0,0,0
0,0.0187043897143632,0.468062148042608,0.490115475948165,0.023117986294864,0,0,0,0,0,0,0
0,0.0137466585250016,0.437814234344257,0.51842567338354,0.0300134337472013,0,0,0,0,0,0,0
0,0.0097529004681457,0.406888934120361,0.545198724472488,0.0381594409390054,0,0,0,0,0,0,0
0,0.00661890223217312,0.375598887305787,0.570121989280141,0.0476602211818984,0,0,0,0,0,0,0
0,0.00424045050546168,0.344256733835403,0.592882827871633,0.0586199877875026,0,0,0,0,0,0,0
0,0.00251333197638915,0.313175113644073,0.613168600312097,0.0711429540674402,0,0,0,0,0,0,0
0,0.00133333333333332,0.282666666666667,0.630666666666667,0.0853333333333335,0,0,0,0,0,0,0
0,0.000596241264671952,0.253044032838049,0.645064387000475,0.101295338896805,0,0,0,0,0,0,0
0,0.000197842458782818,0.224619852093086,0.656049121378655,0.119133184069476,0,0,0,0,0,0,0
0,3.39236040436925e-05,0.197706764366646,0.663308229866341,0.138951082162969,0,0,0,0,0,0,0
0,2.71388832349503e-07,0.172617409593595,0.666529072528665,0.160853246488907,0,0,0,0,0,0,0
0,0,0.149635117714906,0.665442974421602,0.184914580365018,7.32749847343823e-06,0,0,0,0,0,0
0,0,0.128788113169143,0.660163918854739,0.210954881606622,9.30863694958975e-05,0,0,0,0,0,0
0,0,0.109973268200013,0.651002917429948,0.238662595834182,0.000361218535857255,0,0,0,0,0,0
0,0,0.0930863694958952,0.638272610082095,0.26772508311283,0.000915937309179737,0,0,0,0,0,0
0,0,0.0780232037451659,0.622285636746048,0.297829703507701,0.00186145600108557,0,0,0,0,0,0
0,0,0.0646795576362032,0.603354637356672,0.328663817083927,0.00330198792319698,0,0,0,0,0,0
0,0,0.0529512178573851,0.581792251848836,0.359914783906643,0.0053417463871362,0,0,0,0,0,0
0,0,0.0427339710970893,0.557911120157405,0.39126996404098,0.00808494470452545,0,0,0,0,0,0
0,0,0.0339236040436936,0.532023882217247,0.422416717552073,0.011635796186987,0,0,0,0,0,0
0,0,0.0264159033855757,0.504443177963226,0.453042404505055,0.0160985141461429,0,0,0,0,0,0
0,0,0.0201066558111134,0.475481647330212,0.482834384965059,0.0215773118936157,0,0,0,0,0,0
0,0,0.0148916480086844,0.44545193025307,0.511480018997219,0.0281764027410273,0,0,0,0,0,0
0,0,0.0106666666666667,0.414666666666666,0.538666666666667,0.0360000000000001,0,0,0,0,0,0
0,0,0.00732749847343781,0.383438496505868,0.564081688038538,0.0451523169821563,0,0,0,0,0,0
0,0,0.00476993011737567,0.352080059705543,0.587412443177963,0.0557375669991181,0,0,0,0,0,0
0,0,0.00288974828685799,0.320903996200556,0.608346292150078,0.0678599633625078,0,0,0,0,0,0
0,0,0.00158273967026257,0.290222945925775,0.626570595020015,0.0816237193839475,0,0,0,0,0,0
0,0,0.000744690955967162,0.260349548816066,0.641772711852907,0.0971330483750595,0,0,0,0,0,0
0,0,0.000271388832349549,0.231596444806296,0.653640002713888,0.114492163647466,0,0,0,0,0,0
0,0,5.86199877875025e-05,0.204276273831332,0.661859827668092,0.133805278512789,0,0,0,0,0,0
0,0,2.17111065879639e-06,0.178701675826039,0.66611954678065,0.155176606282652,0,0,0,0,0,0
0,0,0,0.155176606282651,0.66611954678065,0.17870167582604,2.17111065879639e-06,0,0,0,0,0
0,0,0,0.133805278512789,0.661859827668092,0.204276273831332,5.86199877875026e-05,0,0,0,0,0
0,0,0,0.114492163647466,0.653640002713888,0.231596444806297,0.000271388832349549,0,0,0,0,0
0,0,0,0.0971330483750591,0.641772711852907,0.260349548816067,0.000744690955967163,0,0,0,0,0
0,0,0,0.0816237193839471,0.626570595020015,0.290222945925775,0.00158273967026257,0,0,0,0,0
0,0,0,0.0678599633625074,0.608346292150078,0.320903996200557,0.002889748286858,0,0,0,0,0
0,0,0,0.0557375669991178,0.587412443177963,0.352080059705543,0.00476993011737568,0,0,0,0,0
0,0,0,0.045152316982156,0.564081688038537,0.383438496505869,0.00732749847343783,0,0,0,0,0
0,0,0,0.0359999999999998,0.538666666666667,0.414666666666667,0.0106666666666667,0,0,0,0,0
0,0,0,0.0281764027410271,0.511480018997218,0.44545193025307,0.0148916480086845,0,0,0,0,0
0,0,0,0.0215773118936155,0.482834384965058,0.475481647330213,0.0201066558111134,0,0,0,0,0
0,0,0,0.0160985141461428,0.453042404505054,0.504443177963227,0.0264159033855757,0,0,0,0,0
0,0,0,0.0116357961869868,0.422416717552072,0.532023882217247,0.0339236040436936,0,0,0,0,0
0,0,0,0.00808494470452534,0.391269964040979,0.557911120157406,0.0427339710970894,0,0,0,0,0
0,0,0,0.00534174638713611,0.359914783906642,0.581792251848837,0.0529512178573852,0,0,0,0,0
0,0,0,0.00330198792319692,0.328663817083927,0.603354637356673,0.0646795576362034,0,0,0,0,0
0,0,0,0.00186145600108553,0.2978297035077,0.622285636746048,0.078023203745166,0,0,0,0,0
0,0,0,0.000915937309179708,0.26772508311283,0.638272610082095,0.0930863694958954,0,0,0,0,0
0,0,0,0.000361218535857239,0.238662595834181,0.651002917429948,0.109973268200014,0,0,0,0,0
0,0,0,9.30863694958909e-05,0.210954881606622,0.660163918854739,0.128788113169143,0,0,0,0,0
0,0,0,7.327498473437e-06,0.184914580365018,0.665442974421603,0.149635117714906,0,0,0,0,0
0,0,0,0,0.160853246488907,0.666529072528665,0.172617409593595,2.71388832349641e-07,0,0,0,0
0,0,0,0,0.138951082162969,0.663308229866341,0.197706764366647,3.39236040436958e-05,0,0,0,0
0,0,0,0,0.119133184069475,0.656049121378655,0.224619852093087,0.000197842458782828,0,0,0,0
0,0,0,0,0.101295338896804,0.645064387000475,0.253044032838049,0.000596241264671973,0,0,0,0
0,0,0,0,0.0853333333333332,0.630666666666666,0.282666666666667,0.00133333333333336,0,0,0,0
0,0,0,0,0.07114295406744,0.613168600312097,0.313175113644074,0.00251333197638921,0,0,0,0
0,0,0,0,0.0586199877875025,0.592882827871633,0.344256733835403,0.00424045050546175,0,0,0,0
0,0,0,0,0.0476602211818983,0.570121989280141,0.375598887305788,0.00661890223217321,0,0,0,0
0,0,0,0,0.0381594409390053,0.545198724472488,0.406888934120361,0.00975290046814582,0,0,0,0
0,0,0,0,0.0300134337472013,0.51842567338354,0.437814234344257,0.0137466585250018,0,0,0,0
0,0,0,0,0.0231179862948639,0.490115475948164,0.468062148042608,0.0187043897143634,0,0,0,0
0,0,0,0,0.0173688852703711,0.460580772101228,0.497320035280548,0.0247303073478528,0,0,0,0
0,0,0,0,0.0126619173621005,0.430134201777597,0.525275256123211,0.0319286247370922,0,0,0,0
0,0,0,0,0.00889286925843,0.399088404912138,0.551615170635728,0.0404035551937039,0,0,0,0
0,0,0,0,0.00595752764773729,0.367756021439718,0.576027138883235,0.0502593120293102,0,0,0,0
0,0,0,0,0.00375167921840016,0.336449691295203,0.598198520930864,0.0616001085555332,0,0,0,0
0,0,0,0,0.00217111065879639,0.305482054413461,0.617816676843748,0.0745301580839951,0,0,0,0
0,0,0,0,0.00111160865730375,0.275165750729357,0.634568966687021,0.0891536739263182,0,0,0,0
0,0,0,0,0.00046895990230002,0.24581342017776,0.648142750525816,0.105574869394125,0,0,0,0
0,0,0,0,0.000138951082162969,0.217737702693534,0.658225388425266,0.123897957799037,0,0,0,0
0,0,0,0,1.73688852703711e-05,0.191251238211547,0.664504240450505,0.144227152452677,0,0,0,0
0,0,0,0,0,0.166666666666667,0.666666666666667,0.166666666666667,0,0,0,0
0,0,0,0,0,0.144227152452676,0.664504240450505,0.191251238211548,1.73688852703711e-05,0,0,0
0,0,0,0,0,0.123897957799036,0.658225388425266,0.217737702693535,0.000138951082162969,0,0,0
0,0,0,0,0,0.105574869394124,0.648142750525815,0.24581342017776,0.000468959902300021,0,0,0
0,0,0,0,0,0.0891536739263179,0.63456896668702,0.275165750729358,0.00111160865730375,0,0,0
0,0,0,0,0,0.0745301580839948,0.617816676843748,0.305482054413461,0.00217111065879639,0,0,0
0,0,0,0,0,0.0616001085555329,0.598198520930863,0.336449691295204,0.00375167921840017,0,0,0
0,0,0,0,0,0.05025931202931,0.576027138883235,0.367756021439718,0.0059575276477373,0,0,0
0,0,0,0,0,0.0404035551937037,0.551615170635728,0.399088404912138,0.00889286925843002,0,0,0
0,0,0,0,0,0.031928624737092,0.52527525612321,0.430134201777597,0.0126619173621006,0,0,0
0,0,0,0,0,0.0247303073478526,0.497320035280548,0.460580772101228,0.0173688852703711,0,0,0
0,0,0,0,0,0.0187043897143632,0.468062148042608,0.490115475948165,0.023117986294864,0,0,0
0,0,0,0,0,0.0137466585250017,0.437814234344256,0.518425673383541,0.0300134337472013,0,0,0
0,0,0,0,0,0.00975290046814573,0.406888934120361,0.545198724472488,0.0381594409390054,0,0,0
0,0,0,0,0,0.00661890223217314,0.375598887305787,0.570121989280141,0.0476602211818984,0,0,0
0,0,0,0,0,0.0042404505054617,0.344256733835402,0.592882827871633,0.0586199877875026,0,0,0
0,0,0,0,0,0.00251333197638917,0.313175113644073,0.613168600312098,0.0711429540674402,0,0,0
0,0,0,0,0,0.00133333333333333,0.282666666666666,0.630666666666667,0.0853333333333334,0,0,0
0,0,0,0,0,0.000596241264671958,0.253044032838048,0.645064387000475,0.101295338896804,0,0,0
0,0,0,0,0,0.000197842458782821,0.224619852093086,0.656049121378655,0.119133184069476,0,0,0
0,0,0,0,0,3.39236040436936e-05,0.197706764366646,0.663308229866341,0.138951082162969,0,0,0
0,0,0,0,0,2.71388832349549e-07,0.172617409593595,0.666529072528666,0.160853246488907,0,0,0
0,0,0,0,0,0,0.149635117714906,0.665442974421603,0.184914580365018,6.80410572533513e-06,1.57017824430811e-06,-1.0467854962054e-06
0,0,0,0,0,0,0.128788113169143,0.660163918854739,0.210954881606622,8.64373431033314e-05,1.99470791776919e-05,-1.32980527851279e-05
0,0,0,0,0,0,0.109973268200013,0.651002917429948,0.238662595834182,0.000335417211867446,7.74039719694107e-05,-5.16026479796071e-05
0,0,0,0,0,0,0.093086369495895,0.638272610082095,0.26772508311283,0.000850513215666891,0.000196272280538513,-0.000130848187025675
0,0,0,0,0,0,0.0780232037451657,0.622285636746048,0.297829703507701,0.00172849485815088,0.000398883428804048,-0.000265922285869365
0,0,0,0,0,0,0.064679557636203,0.603354637356673,0.328663817083927,0.00306613164296861,0.000707568840685064,-0.000471712560456709
0,0,0,0,0,0,0.052951217857385,0.581792251848836,0.359914783906642,0.00496019307376931,0.00114465994010061,-0.000763106626733739
0,0,0,0,0,0,0.0427339710970892,0.557911120157405,0.39126996404098,0.00750744865420218,0.00173248815096973,-0.00115499210064649
0,0,0,0,0,0,0.0339236040436934,0.532023882217247,0.422416717552073,0.0108046678879164,0.00249338489721148,-0.00166225659814099
0,0,0,0,0,0,0.0264159033855755,0.504443177963227,0.453042404505055,0.0149486202785613,0.00344968160274491,-0.00229978773516327
0,0,0,0,0,0,0.0201066558111132,0.475481647330212,0.482834384965059,0.0200360753297859,0.00462370969148906,-0.00308247312765937
0,0,0,0,0,0,0.0148916480086843,0.44545193025307,0.511480018997219,0.0261638025452396,0.00603780058736298,-0.00402520039157532
0,0,0,0,0,0,0.0106666666666666,0.414666666666666,0.538666666666667,0.0334285714285715,0.00771428571428572,-0.00514285714285715
0,0,0,0,0,0,0.00732749847343775,0.383438496505868,0.564081688038537,0.0419271514834308,0.00967549649617633,-0.00645033099745089
0,0,0,0,0,0,0.00476993011737562,0.352080059705543,0.587412443177963,0.0517563122134668,0.0119437643569539,-0.00796250957130258
0,0,0,0,0,0,0.00288974828685796,0.320903996200556,0.608346292150078,0.0630128231223286,0.0145414207205374,-0.00969428048035824
0,0,0,0,0,0,0.00158273967026254,0.290222945925775,0.626570595020015,0.0757934537136655,0.0174907970108459,-0.0116605313405639
0,0,0,0,0,0,0.000744690955967145,0.260349548816066,0.641772711852908,0.0901949734911267,0.0208142246517985,-0.0138761497678656
0,0,0,0,0,0,0.00027138883234954,0.231596444806296,0.653640002713888,0.106314151958361,0.0245340350673141,-0.0163560233782094
0,0,0,0,0,0,5.86199877874993e-05,0.204276273831332,0.661859827668092,0.124247758619019,0.028672559681312,-0.0191150397875413
0,0,0,0,0,0,2.17111065879602e-06,0.17870167582604,0.66611954678065,0.144092562976748,0.0332521299177111,-0.0221680866118074
0,0,0,0,0,0,0,0.155176606282651,0.66611954678065,0.165936960251229,0.0382941467244338,-0.0255272600389637
0,0,0,0,0,0,0,0.133805278512789,0.661859827668091,0.189676737130839,0.0437986101014801,-0.0291404534131992
0,0,0,0,0,0,0,0.114492163647466,0.653640002713888,0.215015071772654,0.0497441191009276,-0.0328913572349355
0,0,0,0,0,0,0,0.0971330483750592,0.641772711852907,0.241646768049781,0.0561083422988573,-0.0366608705766044
0,0,0,0,0,0,0,0.0816237193839472,0.626570595020015,0.269266629835325,0.0628689482713501,-0.0403298925106375
0,0,0,0,0,0,0,0.0678599633625075,0.608346292150078,0.297569461002394,0.070003605594487,-0.0437793221094666
0,0,0,0,0,0,0,0.0557375669991179,0.587412443177963,0.326250065424094,0.0774899828443489,-0.0468900584455235
0,0,0,0,0,0,0,0.0451523169821561,0.564081688038537,0.35500324697353,0.0853057485970167,-0.0495430005912399
0,0,0,0,0,0,0,0.036,0.538666666666666,0.38352380952381,0.0934285714285715,-0.0516190476190476
0,0,0,0,0,0,0,0.0281764027410272,0.511480018997218,0.411506556948039,0.101836119915094,-0.0529990986013782
0,0,0,0,0,0,0,0.0215773118936156,0.482834384965058,0.438646293119324,0.110506062632666,-0.0535640526106635
0,0,0,0,0,0,0,0.0160985141461429,0.453042404505054,0.464637821910771,0.119416068157367,-0.0531948087193354
0,0,0,0,0,0,0,0.0116357961869869,0.422416717552073,0.489175947195487,0.128543805065279,-0.0517722659998254
0,0,0,0,0,0,0,0.0080849447045254,0.391269964040979,0.511955472846578,0.137866941932482,-0.0491773235245654
0,0,0,0,0,0,0,0.00534174638713616,0.359914783906642,0.53267120273715,0.147363147335059,-0.0452908803659871
0,0,0,0,0,0,0,0.00330198792319696,0.328663817083927,0.55101794074031,0.157010089849088,-0.0399938355965222
0,0,0,0,0,0,0,0.00186145600108555,0.2978297035077,0.566690490729164,0.166785438050653,-0.0331670882886025
0,0,0,0,0,0,0,0.000915937309179726,0.26772508311283,0.579383656576817,0.176666860515833,-0.0246915375146596
0,0,0,0,0,0,0,0.000361218535857249,0.238662595834181,0.588792242156378,0.186632025820709,-0.0144480823471255
0,0,0,0,0,0,0,9.30863694958951e-05,0.210954881606622,0.594611051340951,0.196658602541363,-0.00231762185843172
0,0,0,0,0,0,0,7.32749847343781e-06,0.184914580365018,0.596534888003644,0.206724259253875,0.0118189448789899
0,0,0,0,0,0,0,0,0.160853246488907,0.594259893576808,0.216806722689076,0.0280801372452097
0,0,0,0,0,0,0,0,0.138951082162969,0.587644054161457,0.226890756302521,0.0465141073730533
0,0,0,0,0,0,0,0,0.119133184069475,0.576859682281217,0.236974789915966,0.0670323437333413
0,0,0,0,0,0,0,0,0.101295338896804,0.562115204559332,0.247058823529412,0.0895306330144517
0,0,0,0,0,0,0,0,0.0853333333333333,0.543619047619047,0.257142857142857,0.113904761904762
0,0,0,0,0,0,0,0,0.0711429540674401,0.521579638083607,0.267226890756302,0.14005051709265
0,0,0,0,0,0,0,0,0.0586199877875025,0.496205402576255,0.277310924369748,0.167863685266494
0,0,0,0,0,0,0,0,0.0476602211818983,0.467704767720237,0.287394957983193,0.197240053114672
0,0,0,0,0,0,0,0,0.0381594409390053,0.436286160138796,0.297478991596639,0.22807540732556
0,0,0,0,0,0,0,0,0.0300134337472013,0.402158006455177,0.307563025210084,0.260265534587538
0,0,0,0,0,0,0,0,0.0231179862948639,0.365528733292625,0.317647058823529,0.293706221588982
0,0,0,0,0,0,0,0,0.0173688852703711,0.326606767274384,0.327731092436975,0.32829325501827
0,0,0,0,0,0,0,0,0.0126619173621005,0.285600535023698,0.33781512605042,0.363922421563781
0,0,0,0,0,0,0,0,0.00889286925843001,0.242718463163812,0.347899159663866,0.400489507913892
0,0,0,0,0,0,0,0,0.00595752764773729,0.198168978317971,0.357983193277311,0.437890300756981
0,0,0,0,0,0,0,0,0.00375167921840016,0.152160507109418,0.368067226890756,0.476020586781425
0,0,0,0,0,0,0,0,0.00217111065879639,0.104901476161399,0.378151260504202,0.514776152675603
0,0,0,0,0,0,0,0,0.00111160865730375,0.0566003120971572,0.388235294117647,0.554052785127892
0,0,0,0,0,0,0,0,0.00046895990230002,0.0074654415399378,0.398319327731092,0.59374627082667
0,0,0,0,0,0,0,0,0.000138951082162969,-0.042294708887015,0.408403361344538,0.633752396460314
0,0,0,0,0,0,0,0,1.73688852703711e-05,-0.0924717125604567,0.418487394957983,0.673966948717203
0,0,0,0,0,0,0,0,0,-0.142857142857143,0.428571428571429,0.714285714285714
